   8.1000000000000003E-002   1.7999999999999999E-002   3.6055512754639895E-003
  0.29299999999999998        3.7999999999999999E-002   2.2360679774997894E-003
  0.33700000000000002        4.8000000000000001E-002   1.1401754250991379E-002
  0.48899999999999999        5.9999999999999998E-002   1.4142135623730951E-002
  0.48999999999999999        8.1000000000000003E-002   7.0710678118654753E-003
  0.54400000000000004        8.5000000000000006E-002   2.1213203435596427E-002
  0.63900000000000001        9.7000000000000003E-002   1.9798989873223333E-002
  0.68999999999999995        9.7000000000000003E-002   3.5355339059327383E-002
  0.69599999999999995       0.10400000000000000        7.0710678118654753E-003
  0.74500000000000000       0.11300000000000000        2.2627416997969520E-002
  0.89200000000000002       0.13100000000000001       0.11     
   1.0009999999999999       0.20599999999999999       0.14283556979968262     
   1.0440000000000000       0.18700000000000000        4.5254833995939041E-002
   1.1439999999999999       0.17599999999999999       0.11455129855222070     
   1.1940000000000000       0.17399999999999999        1.6970562748477139E-002
   1.5940000000000001       0.15700000000000000        1.9798989873223333E-002
   1.9990000000000001       0.18400000000000000        4.8083261120685235E-002
   2.0000000000000000       0.13200000000000001        4.3840620433565944E-002  
   2.2000000000000002       0.22900000000000001        7.7781745930520230E-002
   2.4079999999999999       0.17799999999999999        7.2124891681027842E-002
   2.9039999999999999       0.19000000000000000        3.5355339059327383E-002
